# lat	lon	geoid_height_m
48.872000000000000	19.948000000000000	-32768.0000000
48.872000000000000	19.974000000000000	-32768.0000000
48.872000000000000	20.000000000000000	-32768.0000000
48.872000000000000	20.026000000000000	-32768.0000000
48.872000000000000	20.052000000000000	-32768.0000000
48.872000000000000	20.078000000000003	-32768.0000000
48.872000000000000	20.103999999999999	-32768.0000000
48.872000000000000	20.130000000000003	-32768.0000000
48.872000000000000	20.156000000000002	-32768.0000000
48.872000000000000	20.182000000000002	-32768.0000000
48.872000000000000	20.208000000000002	-32768.0000000
48.872000000000000	20.234000000000002	-32768.0000000
48.872000000000000	20.260000000000002	-32768.0000000
48.872000000000000	20.286000000000001	-32768.0000000
48.872000000000000	20.312000000000001	-32768.0000000
48.872000000000000	20.338000000000001	-32768.0000000
48.872000000000000	20.364000000000001	-32768.0000000
48.872000000000000	20.390000000000001	-32768.0000000
48.872000000000000	20.416000000000000	-32768.0000000
48.872000000000000	20.442000000000000	-32768.0000000
48.872000000000000	20.468000000000000	-32768.0000000
48.872000000000000	20.494000000000000	-32768.0000000
48.872000000000000	20.520000000000003	-32768.0000000
48.872000000000000	20.545999999999999	-32768.0000000
48.872000000000000	20.572000000000003	-32768.0000000
48.872000000000000	20.598000000000003	-32768.0000000
48.872000000000000	20.624000000000002	-32768.0000000
48.872000000000000	20.650000000000002	-32768.0000000
48.872000000000000	20.676000000000002	-32768.0000000
48.872000000000000	20.702000000000002	-32768.0000000
48.872000000000000	20.728000000000002	-32768.0000000
48.872000000000000	20.754000000000001	-32768.0000000
48.872000000000000	20.780000000000001	-32768.0000000
48.872000000000000	20.806000000000001	-32768.0000000
48.872000000000000	20.832000000000001	-32768.0000000
48.872000000000000	20.858000000000001	-32768.0000000
48.872000000000000	20.884000000000000	-32768.0000000
48.872000000000000	20.910000000000000	-32768.0000000
48.872000000000000	20.936000000000000	-32768.0000000
48.872000000000000	20.962000000000003	-32768.0000000
48.872000000000000	20.988000000000000	-32768.0000000
48.872000000000000	21.014000000000003	-32768.0000000
48.872000000000000	21.039999999999999	-32768.0000000
48.872000000000000	21.066000000000003	-32768.0000000
48.872000000000000	21.092000000000002	-32768.0000000
48.872000000000000	21.118000000000002	-32768.0000000
48.872000000000000	21.144000000000002	-32768.0000000
48.872000000000000	21.170000000000002	-32768.0000000
48.872000000000000	21.196000000000002	-32768.0000000
48.872000000000000	21.222000000000001	-32768.0000000
48.872000000000000	21.248000000000001	-32768.0000000
48.872000000000000	21.274000000000001	-32768.0000000
48.872000000000000	21.300000000000001	-32768.0000000
48.872000000000000	21.326000000000001	-32768.0000000
48.872000000000000	21.352000000000000	-32768.0000000
48.872000000000000	21.378000000000000	-32768.0000000
48.872000000000000	21.404000000000000	-32768.0000000
48.872000000000000	21.430000000000000	-32768.0000000
48.872000000000000	21.456000000000003	-32768.0000000
48.872000000000000	21.481999999999999	-32768.0000000
48.872000000000000	21.508000000000003	-32768.0000000
48.872000000000000	21.534000000000002	-32768.0000000
48.872000000000000	21.560000000000002	-32768.0000000
48.872000000000000	21.586000000000002	-32768.0000000
48.872000000000000	21.612000000000002	-32768.0000000
48.872000000000000	21.638000000000002	-32768.0000000
48.872000000000000	21.664000000000001	-32768.0000000
48.872000000000000	21.690000000000001	-32768.0000000
48.872000000000000	21.716000000000001	-32768.0000000
48.872000000000000	21.742000000000001	-32768.0000000
48.872000000000000	21.768000000000001	-32768.0000000
