# lat	lon	lat_offset_arcsec	lon_offset_arcsec
48.888888888888893	22.027777777777779	0.0000000	-0.0000000
48.888888888888893	22.055555555555554	0.0000000	-0.0000000
48.888888888888893	22.083333333333332	0.0000000	-0.0000000
48.888888888888893	22.111111111111111	0.0000000	-0.0000000
48.888888888888893	22.138888888888889	0.0000000	-0.0000000
48.888888888888893	22.166666666666664	0.0000000	-0.0000000
48.888888888888893	22.194444444444443	0.0000000	-0.0000000
48.888888888888893	22.222222222222221	0.0000000	-0.0000000
48.888888888888893	22.250000000000000	0.0000000	-0.0000000
48.888888888888893	22.277777777777779	0.0000000	-0.0000000
48.888888888888893	22.305555555555554	0.0000000	-0.0000000
48.888888888888893	22.333333333333332	0.0000000	-0.0000000
48.888888888888893	22.361111111111111	0.0000000	-0.0000000
48.888888888888893	22.388888888888889	0.0000000	-0.0000000
48.888888888888893	22.416666666666664	0.0000000	-0.0000000
48.888888888888893	22.444444444444443	0.0000000	-0.0000000
48.888888888888893	22.472222222222221	0.0000000	-0.0000000
48.888888888888893	22.500000000000000	0.0000000	-0.0000000
48.888888888888893	22.527777777777779	0.0000000	-0.0000000
48.888888888888893	22.555555555555554	0.0000000	-0.0000000
48.888888888888893	22.583333333333332	0.0000000	-0.0000000
48.888888888888893	22.611111111111111	0.0000000	-0.0000000
48.888888888888893	22.638888888888889	0.0000000	-0.0000000
48.888888888888893	22.666666666666664	0.0000000	-0.0000000
48.888888888888893	22.694444444444443	0.0000000	-0.0000000
48.888888888888893	22.722222222222221	0.0000000	-0.0000000
48.888888888888893	22.750000000000000	0.0000000	-0.0000000
48.888888888888893	22.777777777777779	0.0000000	-0.0000000
48.888888888888893	22.805555555555554	0.0000000	-0.0000000
48.888888888888893	22.833333333333332	0.0000000	-0.0000000
48.888888888888893	22.861111111111111	0.0000000	-0.0000000
48.888888888888893	22.888888888888889	0.0000000	-0.0000000
48.888888888888893	22.916666666666664	0.0000000	-0.0000000
48.888888888888893	22.944444444444443	0.0000000	-0.0000000
48.888888888888893	22.972222222222221	0.0000000	-0.0000000
48.888888888888893	23.000000000000000	0.0000000	-0.0000000
48.888888888888893	23.027777777777779	0.0000000	-0.0000000
48.888888888888893	23.055555555555554	0.0000000	-0.0000000
48.861111111111114	16.111111111111111	0.0000000	-0.0000000
48.861111111111114	16.138888888888889	0.0000000	-0.0000000
48.861111111111114	16.166666666666668	0.0000000	-0.0000000
48.861111111111114	16.194444444444443	0.0000000	-0.0000000
