// wgseov-wgs84-eov(fi, la, dy, dx, dz)
46.3950	16.7004	0.53070	-0.12323	0.73770
46.4400	16.7004	0.54255	0.06583	0.77103
46.4850	16.7004	0.54421	-0.17012	0.72735
46.5300	16.7004	0.56798	0.01958	0.70067
46.5750	16.7004	0.55319	-0.20585	0.68697
46.6200	16.7004	0.55913	-0.01477	0.66827
46.6650	16.7004	0.55714	-0.24995	0.66956
46.7100	16.7004	0.55752	-0.07175	0.63484
46.7550	16.7004	0.54861	-0.32893	0.60811
46.8000	16.7004	0.56269	-0.16286	0.58438
46.8450	16.7004	0.55911	-0.41830	0.56863
46.8900	16.7004	0.56715	-0.25261	0.54588
46.9350	16.7004	0.54916	-0.48457	0.53112
46.9800	16.7004	0.54643	-0.31752	0.51536
47.0250	16.7004	0.53230	-0.55126	0.48958
47.0700	16.7004	0.51906	-0.36911	0.49179
47.1150	16.7004	0.49104	-0.60888	0.45200
47.1600	16.7004	0.48155	-0.41689	0.41020
47.2050	16.7004	0.44892	-0.65796	0.37839
47.2500	16.7004	0.44043	-0.46739	0.34957
47.2950	16.7004	0.43318	-0.28213	0.34975
47.3400	16.7004	0.42523	-0.52313	0.35591
47.3850	16.7004	0.40088	-0.32468	0.37007
47.4300	16.7004	0.37747	-0.57463	0.38922
47.4750	16.7004	0.34029	-0.39825	0.49036
47.5200	16.7004	0.32768	-0.61742	0.53249
47.5650	16.7004	0.31492	-0.42838	0.54962
47.6100	16.7004	0.31837	-0.68004	0.57274
47.6550	16.7004	0.31830	-0.50260	0.57585
47.7000	16.7004	0.29507	-0.73901	0.59095
47.7450	16.7004	0.29395	-0.55145	0.60104
47.7900	16.7004	0.27330	-0.78889	0.64812
46.3050	16.7658	0.51142	-0.11192	0.74154
46.3500	16.7658	0.49508	0.08075	0.75494
46.3950	16.7658	0.43222	-0.13437	0.74434
46.4400	16.7658	0.43843	0.05739	0.74972
46.4850	16.7658	0.44377	-0.17778	0.73010
46.5300	16.7658	0.44783	0.02781	0.70847
46.5750	16.7658	0.45265	-0.20166	0.68483
46.6200	16.7658	0.46383	-0.00950	0.66619
46.6650	16.7658	0.45742	-0.24653	0.64753
46.7100	16.7658	0.46200	-0.07406	0.61487
46.7550	16.7658	0.44864	-0.32090	0.60320
46.8000	16.7658	0.46191	-0.14838	0.56252
46.8450	16.7658	0.44888	-0.40429	0.55383
46.8900	16.7658	0.46312	-0.22397	0.52314
46.9350	16.7658	0.45170	-0.47722	0.51043
46.9800	16.7658	0.44920	-0.30237	0.50672
47.0250	16.7658	0.43167	-0.53421	0.49200
47.0700	16.7658	0.41971	-0.35007	0.48827
47.1150	16.7658	0.39336	-0.59178	0.47353
47.1600	16.7658	0.37722	-0.40162	0.42979
47.2050	16.7658	0.34633	-0.63944	0.39704
